timestamp,pod_name,Status,initial_node,running_node,ran_delay,inter_node_delay
2024-12-11 00:06:14.414,aeneas-pod-bu-102,Succeeded,minikube-m03,minikube-m03,331,0,44095
2024-12-11 00:06:14.943,mrleo-pod-be-66,Succeeded,minikube-m04,minikube-m04,130,0,50157
2024-12-11 00:06:15.048,julius-pod-gu-211,Succeeded,minikube-m03,minikube,286,31,26817
2024-12-11 00:06:15.584,julius-pod-gu-215,Succeeded,minikube-m03,minikube-m02,185,21,21319
2024-12-11 00:06:15.590,aeneas-pod-be-111,Succeeded,minikube-m03,minikube-m02,384,21,48634
2024-12-11 00:06:15.732,aeneas-pod-be-101,Succeeded,minikube-m03,minikube-m03,340,0,44936
2024-12-11 00:06:15.772,aeneas-pod-be-101,Succeeded,minikube-m03,minikube-m03,340,0,44404
2024-12-11 00:06:15.952,julius-pod-gu-211,Succeeded,minikube-m03,minikube,286,31,27205
2024-12-11 00:06:16.316,mrleo-pod-gu-77,Succeeded,minikube-m04,minikube-m04,114,0,49303
2024-12-11 00:06:16.348,aeneas-pod-bu-103,Succeeded,minikube-m02,minikube,370,21,46445
2024-12-11 00:06:16.398,aeneas-pod-bu-104,Succeeded,minikube-m02,minikube,370,21,46572
2024-12-11 00:06:16.441,julius-pod-gu-215,Succeeded,minikube-m03,minikube-m02,185,21,21216
2024-12-11 00:06:16.472,aeneas-pod-be-111,Succeeded,minikube-m03,minikube-m02,384,21,44310
2024-12-11 00:06:16.587,aeneas-pod-be-101,Succeeded,minikube-m03,minikube-m03,340,0,45846
2024-12-11 00:06:16.761,aeneas-pod-gu-113,Succeeded,minikube,minikube-m02,623,21,43828
2024-12-11 00:06:16.810,julius-pod-gu-212,Succeeded,minikube-m03,minikube-m03,316,0,25625
2024-12-11 00:06:17.190,aeneas-pod-bu-104,Succeeded,minikube-m02,minikube,370,21,47730
2024-12-11 00:06:17.216,mrleo-pod-gu-77,Succeeded,minikube-m04,minikube-m04,114,0,51541
2024-12-11 00:06:17.285,aeneas-pod-bu-103,Succeeded,minikube-m02,minikube,370,21,46931
2024-12-11 00:06:17.645,aeneas-pod-gu-113,Succeeded,minikube,minikube-m02,623,21,46167
