timestamp,pod_name,Status,initial_node,running_node,ran_delay,inter_node_delay
2024-12-06 16:26:06.123,aeneas-pod-gu-149,Running,minikube-m02,minikube,745,24,
2024-12-06 16:26:06.173,julius-pod-gu-115,Running,minikube-m02,minikube-m02,214,0,
2024-12-06 16:26:06.218,aeneas-pod-be-160,Running,minikube-m02,minikube-m02,371,0,
2024-12-06 16:26:06.290,julius-pod-bu-157,Pending,minikube-m02,minikube-m02,303,0,
2024-12-06 16:26:06.311,julius-pod-bu-157,Pending,minikube-m02,minikube-m02,303,0,
2024-12-06 16:26:06.329,julius-pod-be-165,Pending,minikube-m02,minikube-m02,278,0,
2024-12-06 16:26:06.362,julius-pod-be-165,Pending,minikube-m02,minikube-m02,278,0,
2024-12-06 16:26:06.380,julius-pod-be-167,Pending,minikube,minikube,354,0,
2024-12-06 16:26:06.408,julius-pod-be-167,Pending,minikube,minikube,354,0,
2024-12-06 16:26:06.422,aeneas-pod-bu-84,Succeeded,minikube-m02,minikube-m02,501,0,26579
2024-12-06 16:26:06.434,mrleo-pod-gu-68,Succeeded,minikube-m02,minikube,178,21,30881
2024-12-06 16:26:06.907,aeneas-pod-bu-92,Running,minikube,minikube,561,0,
2024-12-06 16:26:06.972,aeneas-pod-gu-85,Running,minikube,minikube-m02,360,21,
2024-12-06 16:26:07.020,julius-pod-gu-158,Running,minikube,minikube,303,0,
2024-12-06 16:26:07.291,aeneas-pod-bu-84,Succeeded,minikube-m02,minikube-m02,501,0,37443
2024-12-06 16:26:07.380,julius-pod-be-156,Running,minikube,minikube-m02,182,21,
2024-12-06 16:26:07.424,aeneas-pod-be-88,Running,minikube,minikube,530,0,
2024-12-06 16:26:07.482,aeneas-pod-bu-162,Running,minikube,minikube-m02,460,21,
2024-12-06 16:26:07.659,aeneas-pod-be-80,Running,minikube-m02,minikube-m02,523,0,
2024-12-06 16:26:07.839,mrleo-pod-gu-70,Succeeded,minikube,minikube,182,0,32287
2024-12-06 16:26:07.885,mrleo-pod-gu-68,Succeeded,minikube-m02,minikube,178,21,42344
2024-12-06 16:26:07.901,aeneas-pod-gu-159,Pending,minikube-m02,minikube,492,24,
2024-12-06 16:26:07.916,aeneas-pod-gu-159,Pending,minikube-m02,minikube,492,24,
2024-12-06 16:26:07.974,aeneas-pod-bu-166,Pending,minikube-m02,minikube,406,24,
2024-12-06 16:26:08.034,julius-pod-gu-114,Succeeded,minikube,minikube-m02,212,21,42237
2024-12-06 16:26:08.046,julius-pod-bu-169,Pending,minikube-m02,minikube-m02,263,0,
2024-12-06 16:26:08.065,aeneas-pod-bu-166,Pending,minikube-m02,minikube,406,24,
2024-12-06 16:26:08.107,julius-pod-gu-116,Succeeded,minikube,minikube-m02,284,21,22307
2024-12-06 16:26:08.119,julius-pod-bu-169,Pending,minikube-m02,minikube-m02,263,0,
2024-12-06 16:26:08.265,aeneas-pod-bu-86,Succeeded,minikube-m02,minikube,542,24,28421
2024-12-06 16:26:08.285,julius-pod-gu-115,Succeeded,minikube-m02,minikube-m02,214,0,22491
2024-12-06 16:26:08.518,julius-pod-gu-114,Succeeded,minikube,minikube-m02,212,21,42718
2024-12-06 16:26:08.579,julius-pod-be-167,Running,minikube,minikube,354,0,
2024-12-06 16:26:08.616,mrleo-pod-gu-70,Succeeded,minikube,minikube,182,0,33064
2024-12-06 16:26:08.665,julius-pod-gu-116,Succeeded,minikube,minikube-m02,284,21,22871
2024-12-06 16:26:09.034,julius-pod-bu-157,Running,minikube-m02,minikube-m02,303,0,
2024-12-06 16:26:09.132,aeneas-pod-bu-92,Succeeded,minikube,minikube,561,0,29295
2024-12-06 16:26:09.158,mrleo-pod-gu-71,Running,minikube-m02,minikube-m02,138,0,
